#Time (S)	Lockin (mV)	Temp (V)
533.44	0.169510	0.843315
533.96	0.164993	0.844231
534.48	0.163940	0.841980
535.00	0.163696	0.842209
535.52	0.166336	0.841179
536.04	0.166489	0.840569
536.56	0.165588	0.842438
537.08	0.163284	0.840073
537.60	0.165558	0.840187
538.12	0.163086	0.839767
538.64	0.162766	0.839844
539.16	0.163315	0.840492
539.68	0.167877	0.839729
540.20	0.163361	0.839272
540.72	0.166656	0.838432
541.24	0.168121	0.839729
541.76	0.169434	0.839424
542.28	0.171310	0.838623
542.80	0.169998	0.837822
543.32	0.163361	0.837593
543.84	0.170334	0.838547
544.36	0.170105	0.838661
544.88	0.161896	0.837135
545.40	0.173950	0.835876
545.92	0.165665	0.835381
546.45	0.170212	0.836945
546.97	0.164108	0.836678
547.49	0.175461	0.835724
548.01	0.167801	0.836258
548.53	0.163834	0.834656
549.05	0.172653	0.834885
549.57	0.168945	0.834122
550.09	0.168365	0.833969
550.61	0.170517	0.834999
551.13	0.167908	0.833855
551.65	0.176895	0.834160
552.17	0.167847	0.831795
552.69	0.171738	0.833359
553.21	0.177856	0.833168
553.73	0.174622	0.832253
554.25	0.177109	0.832100
554.77	0.172119	0.831833
555.29	0.170822	0.832748
555.81	0.174408	0.832710
556.33	0.167419	0.830765
556.85	0.174866	0.830917
557.37	0.177170	0.829849
557.89	0.169052	0.830765
558.41	0.176285	0.831070
558.93	0.175171	0.830040
559.45	0.170898	0.829659
559.97	0.172745	0.829239
560.50	0.173615	0.829620
561.02	0.175644	0.828552
561.54	0.176529	0.828056
562.06	0.174759	0.829468
562.58	0.174667	0.827293
563.10	0.172470	0.827675
563.62	0.177948	0.827026
564.14	0.171616	0.827026
564.66	0.173004	0.828590
565.18	0.175125	0.827065
565.70	0.175690	0.827370
566.22	0.164856	0.825691
566.74	0.177292	0.825996
567.26	0.176407	0.827179
567.78	0.174225	0.825195
568.30	0.176331	0.825462
568.82	0.169357	0.824623
569.34	0.173447	0.823746
569.86	0.175476	0.825577
570.38	0.179504	0.823898
570.90	0.181549	0.822906
571.42	0.177261	0.822830
571.94	0.173401	0.823097
572.46	0.177414	0.823288
572.98	0.180618	0.821953
573.50	0.173584	0.823250
574.02	0.171906	0.822983
574.54	0.177658	0.821609
575.06	0.176834	0.821991
575.58	0.178757	0.820274
576.10	0.176102	0.821419
576.62	0.177612	0.821114
577.15	0.175522	0.820312
577.66	0.180176	0.820465
578.18	0.175049	0.819206
578.70	0.175629	0.821037
579.22	0.183838	0.820045
579.74	0.177704	0.818939
580.27	0.180420	0.819283
580.79	0.175476	0.818291
581.31	0.176407	0.817337
581.83	0.178101	0.816765
582.35	0.174652	0.817909
582.87	0.180542	0.817299
583.39	0.182419	0.816078
583.91	0.178207	0.816307
584.43	0.181381	0.815201
584.95	0.181610	0.816879
585.47	0.180405	0.816612
585.99	0.176117	0.814400
586.51	0.170029	0.815811
587.03	0.182343	0.814438
587.55	0.176895	0.814743
588.07	0.184174	0.815125
588.59	0.185562	0.814552
589.11	0.180389	0.814018
589.63	0.182159	0.813255
590.15	0.187469	0.814018
590.67	0.181427	0.813904
591.19	0.176788	0.811920
591.71	0.182068	0.811958
592.23	0.184509	0.811844
592.75	0.185501	0.813675
593.27	0.185486	0.811462
